"","Year","Month","Day","Text","Count"
"760",2020,6,28,"cuomo",17301
"761",2020,6,29,"trump",107280
"762",2020,6,29,"putin",31511
"763",2020,6,29,"covid",13601
"764",2020,6,29,"karen",11946
"765",2020,6,29,"fauci",11838
"766",2020,6,30,"trump",115338
"767",2020,6,30,"fauci",47311
"768",2020,6,30,"rand paul",32967
"769",2020,6,30,"covid",29790
"770",2020,6,30,"biden",22563
"771",2020,7,1,"trump",122264
"772",2020,7,1,"fauci",44731
"773",2020,7,1,"covid",25195
"774",2020,7,1,"michael hickson",23227
"775",2020,7,1,"miles morales",22741
"776",2020,7,2,"trump",122974
"777",2020,7,2,"herman cain",47506
"778",2020,7,2,"fauci",14497
"779",2020,7,2,"covid",12882
"780",2020,7,2,"acosta",11485
"781",2020,7,3,"trump",126526
"782",2020,7,3,"fauci",37909
"783",2020,7,3,"tim",32221
"784",2020,7,3,"gaga",22270
"785",2020,7,3,"beyoncé",22242
"786",2020,7,4,"trump",130404
"787",2020,7,4,"kimberly guilfoyle",54177
"788",2020,7,4,"donald trump jr",24830
"789",2020,7,4,"donald trump",22866
"790",2020,7,4,"fauci",21994
"791",2020,7,5,"trump",101962
"792",2020,7,5,"obama",35294
"793",2020,7,5,"covid",31954
"794",2020,7,5,"donald trump",19162
"795",2020,7,5,"fauci",15331
"796",2020,7,6,"trump",128169
"797",2020,7,6,"nick cordero",63952
"798",2020,7,6,"donald trump",29848
"799",2020,7,6,"covid",22512
"800",2020,7,6,"obama",20464
"801",2020,7,8,"trump",138857
"802",2020,7,8,"paul manafort",35395
"803",2020,7,8,"michael cohen",33153
"804",2020,7,8,"donald trump",27276
"805",2020,7,8,"fauci",18782
"806",2020,7,9,"trump",124340
"807",2020,7,9,"kneel",42545
"808",2020,7,9,"bow",42540
"809",2020,7,9,"donald trump",39286
"810",2020,7,9,"""""theyl""""",30621
"811",2020,7,10,"trump",97446
"812",2020,7,10,"kneel",44604
"813",2020,7,10,"bow",44584
"814",2020,7,10,"fauci",30006
"815",2020,7,10,"paul manafort",22577
"816",2020,7,11,"trump",87834
"817",2020,7,11,"cristina yang",52255
"818",2020,7,11,"covid",37783
"819",2020,7,11,"fauci",33291
"820",2020,7,11,"god",23161
"821",2020,7,12,"trump",127952
"822",2020,7,12,"fauci",44337
"823",2020,7,12,"donald trump",27366
"824",2020,7,12,"betsy devos",18113
"825",2020,7,12,"covid",17143
"826",2020,7,13,"trump",163236
"827",2020,7,13,"fauci",134941
"828",2020,7,13,"covid",27077
"829",2020,7,13,"ted cruz",25444
"830",2020,7,13,"donald trump",23372
"831",2020,7,14,"trump",132174
"832",2020,7,14,"fauci",67488
"833",2020,7,14,"obama",37915
"834",2020,7,14,"biden",35416
"835",2020,7,14,"covid",27462
"836",2020,7,15,"trump",147636
"837",2020,7,15,"god",47140
"838",2020,7,15,"fauci",45367
"839",2020,7,15,"grubhub",32354
"840",2020,7,15,"biden",21949
"841",2020,7,16,"trump",140817
"842",2020,7,16,"donald",72175
"843",2020,7,16,"kemp",36340
"844",2020,7,16,"fauci",32614
"845",2020,7,16,"brian kemp",27116
"846",2020,7,17,"trump",123099
"847",2020,7,17,"bozo",36420
"848",2020,7,17,"covid",27607
"849",2020,7,17,"johnson",22498
"850",2020,7,17,"fauci",22022
"851",2020,7,18,"trump",92185
"852",2020,7,18,"fauci",26056
"853",2020,7,18,"covid",21868
"854",2020,7,18,"donald trump",12777
"855",2020,7,18,"bozo",11454
"856",2020,7,19,"trump",182819
"857",2020,7,19,"fauci",44129
"858",2020,7,19,"covid",30407
"859",2020,7,19,"chris wallace",27913
"860",2020,7,19,"govkemp",23104
"861",2020,7,20,"trump",146939
"862",2020,7,20,"donald trump",40960
"863",2020,7,20,"fauci",22260
"864",2020,7,20,"covid",13352
"865",2020,7,20,"biden",13239
"866",2020,7,21,"trump",166671
"867",2020,7,21,"mitch",34590
"868",2020,7,21,"fauci",27158
"869",2020,7,21,"tomlinson",26267
"870",2020,7,21,"donald trump",24550
"871",2020,7,22,"trump",163421
"872",2020,7,22,"god",41432
"873",2020,7,22,"cuomo",32485
"874",2020,7,22,"pelosi",27025
"875",2020,7,22,"nancy pelosi",26301
"876",2020,7,23,"trump",163124
"877",2020,7,23,"god",40464
"878",2020,7,23,"rand paul",27379
"879",2020,7,23,"cuomo",27332
"880",2020,7,23,"stephen miller",19590
"881",2020,7,24,"trump",117258
"882",2020,7,24,"fauci",39305
"883",2020,7,24,"god",21293
"884",2020,7,24,"stephen miller",21024
"885",2020,7,24,"barron",19413
"886",2020,7,25,"trump",81802
"887",2020,7,25,"fauci",40016
"888",2020,7,25,"sinclair",15465
"889",2020,7,25,"mcconnell",14326
"890",2020,7,25,"johnson",12311
"891",2020,7,26,"trump",75078
"892",2020,7,26,"chapple",34648
"893",2020,7,26,"god",19602
"894",2020,7,26,"fauci",14667
"895",2020,7,26,"covid",13801
"896",2020,7,28,"trump",113917
"897",2020,7,28,"fauci",47976
"898",2020,7,28,"stella immanuel",45042
"899",2020,7,28,"barr",22656
"900",2020,7,28,"covid",15918
"901",2020,7,29,"trump",120584
"902",2020,7,29,"louie gohmert",67684
"903",2020,7,29,"fauci",41771
"904",2020,7,29,"covid",21920
"905",2020,7,29,"gohmert",21735
"906",2020,7,30,"trump",163315
"907",2020,7,30,"herman cain",141755
"908",2020,7,30,"fauci",50590
"909",2020,7,30,"jollett",42222
"910",2020,7,30,"covid",40507
"911",2020,7,31,"trump",135625
"912",2020,7,31,"fauci",66320
"913",2020,7,31,"herman cain",52731
"914",2020,7,31,"jollett",35234
"915",2020,7,31,"jared kushner",25621
"916",2020,8,1,"trump",142327
"917",2020,8,1,"fauci",35739
"918",2020,8,1,"covid",17733
"919",2020,8,1,"jared kushner",16563
"920",2020,8,1,"donald trump",14686
"921",2020,8,2,"trump",82461
"922",2020,8,2,"fauci",37876
"923",2020,8,2,"amit shah",24212
"924",2020,8,2,"donald trump",24169
"925",2020,8,2,"covid",22107
"926",2020,8,3,"trump",82849
"927",2020,8,3,"fauci",22084
"928",2020,8,3,"covid",17136
"929",2020,8,3,"donald trump",16790
"930",2020,8,3,"amit shah",15864
"931",2020,8,4,"trump",119452
"932",2020,8,4,"donald trump",29961
"933",2020,8,4,"fauci",28138
"934",2020,8,4,"covid",14843
"935",2020,8,4,"bobby kennedy",11034
"936",2020,8,5,"trump",91052
"937",2020,8,5,"donald trump",28825
"938",2020,8,5,"fauci",18942
"939",2020,8,5,"covid",18899
"940",2020,8,5,"acosta",15217
"941",2020,8,6,"trump",109959
"942",2020,8,6,"fauci",25862
"943",2020,8,6,"ted mosby",22849
"944",2020,8,6,"biden",17764
"945",2020,8,6,"donald trump",16026
"946",2020,8,7,"trump",71231
"947",2020,8,7,"shay",36680
"948",2020,8,7,"pelosi",27029
"949",2020,8,7,"covid",24304
"950",2020,8,7,"schumer",20861
"951",2020,8,8,"trump",142095
"952",2020,8,8,"covid",20194
"953",2020,8,8,"pelosi",16572
"954",2020,8,8,"fauci",15515
"955",2020,8,8,"bill gates",13176
"956",2020,8,9,"trump",112268
"957",2020,8,9,"mahesh babu",27019
"958",2020,8,9,"donald trump",25769
"959",2020,8,9,"ss rajamouli",25284
"960",2020,8,9,"fauci",17035
"961",2020,8,10,"trump",120581
"962",2020,8,10,"obama",24879
"963",2020,8,10,"donald trump",22615
"964",2020,8,10,"covid",18673
"965",2020,8,10,"hillary",15544
"966",2020,8,11,"trump",136325
"967",2020,8,11,"putin",45117
"968",2020,8,11,"fauci",38045
"969",2020,8,11,"biden",27581
"970",2020,8,11,"god",23151
"971",2020,8,12,"trump",96884
"972",2020,8,12,"kamala harris",35536
"973",2020,8,12,"donald trump",20721
"974",2020,8,12,"wanyoike",20060
"975",2020,8,12,"god",19412
"976",2020,8,13,"trump",150408
"977",2020,8,13,"biden",34883
"978",2020,8,13,"kamala harris",20319
"979",2020,8,13,"covid",17777
"980",2020,8,13,"stephen smith",14347
"981",2020,8,14,"trump",117658
"982",2020,8,14,"donald trump",33759
"983",2020,8,14,"biden",32357
"984",2020,8,14,"mike pence",24882
"985",2020,8,14,"dolly parton",20439
"986",2020,8,15,"trump",102020
"987",2020,8,15,"donald trump",15086
"988",2020,8,15,"covid",14587
"989",2020,8,15,"obama",14338
"990",2020,8,15,"god",11835
"991",2020,8,16,"trump",92558
"992",2020,8,16,"righ",32698
"993",2020,8,16,"covid",17042
"994",2020,8,16,"donald trump",15277
"995",2020,8,16,"god",10405
"996",2020,8,17,"trump",93674
"997",2020,8,17,"covid",19786
"998",2020,8,17,"saurav",16692
"999",2020,8,17,"cardi",15078
"1000",2020,8,17,"biden",13829
"1001",2020,8,18,"trump",124121
"1002",2020,8,18,"cuomo",82244
"1003",2020,8,18,"andrew cuomo",61132
"1004",2020,8,18,"donald trump",42635
"1005",2020,8,18,"kristin urquiza",28600
"1006",2020,8,19,"trump",68633
"1007",2020,8,19,"biden",43493
"1008",2020,8,19,"cuomo",33131
"1009",2020,8,19,"bill clinton",17901
"1010",2020,8,19,"covid",14928
"1011",2020,8,20,"trump",63026
"1012",2020,8,20,"donald trump",27431
"1013",2020,8,20,"covid",15646
"1014",2020,8,20,"biden",15435
"1015",2020,8,20,"saurav",11910
"1016",2020,8,21,"trump",55482
"1017",2020,8,21,"joe biden",49852
"1018",2020,8,21,"biden",48748
"1019",2020,8,21,"modi",35683
"1020",2020,8,21,"saurav",28586
"1021",2020,8,22,"trump",53002
"1022",2020,8,22,"biden",36320
"1023",2020,8,22,"joe biden",33259
"1024",2020,8,22,"covid",20743
"1025",2020,8,22,"modi",18930
"1026",2020,8,23,"trump",110834
"1027",2020,8,23,"biden",34672
"1028",2020,8,23,"saurav",25508
"1029",2020,8,23,"joe biden",17837
"1030",2020,8,23,"modi",13887
"1031",2020,8,24,"trump",113195
"1032",2020,8,24,"biden",27873
"1033",2020,8,24,"joe biden",22750
"1034",2020,8,24,"covid",17099
"1035",2020,8,24,"donald trump",9767
"1036",2020,8,25,"trump",102234
"1037",2020,8,25,"donald trump",29359
"1038",2020,8,25,"joe biden",29309
"1039",2020,8,25,"saurav",27121
"1040",2020,8,25,"covid",19552
"1041",2020,8,26,"trump",107370
"1042",2020,8,26,"fauci",30521
"1043",2020,8,26,"donald trump",29605
"1044",2020,8,26,"covid",23771
"1045",2020,8,26,"larry kudlow",15931
"1046",2020,8,27,"trump",155098
"1047",2020,8,27,"donald trump",51914
"1048",2020,8,27,"fauci",29711
"1049",2020,8,27,"pence",29682
"1050",2020,8,27,"mike pence",22332
"1051",2020,8,28,"trump",194370
"1052",2020,8,28,"donald trump",51147
"1053",2020,8,28,"biden",30926
"1054",2020,8,28,"god",30811
"1055",2020,8,28,"acosta",25323
"1056",2020,8,29,"trump",101676
"1057",2020,8,29,"covid",32798
"1058",2020,8,29,"chadwick boseman",26687
"1059",2020,8,29,"biden",22935
"1060",2020,8,29,"god",11291
"1061",2020,8,30,"trump",117485
"1062",2020,8,30,"covid",34738
"1063",2020,8,30,"chadwick boseman",27990
"1064",2020,8,30,"biden",20347
"1065",2020,8,30,"modi",11673
"1066",2020,8,31,"trump",100218
"1067",2020,8,31,"god",53449
"1068",2020,8,31,"biden",41488
"1069",2020,8,31,"joe biden",24944
"1070",2020,8,31,"covid",24501
"1071",2020,9,1,"trump",73280
"1072",2020,9,1,"schmidt",27335
"1073",2020,9,1,"covid",25276
"1074",2020,9,1,"biden",23850
"1075",2020,9,1,"god",21462
"1076",2020,9,2,"nancy pelosi",100107
"1077",2020,9,2,"trump",99384
"1078",2020,9,2,"pelosi",58984
"1079",2020,9,2,"biden",39636
"1080",2020,9,2,"covid",23785
"1081",2020,9,3,"trump",101566
"1082",2020,9,3,"nancy pelosi",58190
"1083",2020,9,3,"pelosi",49293
"1084",2020,9,3,"biden",35655
"1085",2020,9,3,"covid",32731
"1086",2020,9,4,"trump",103283
"1087",2020,9,4,"robert pattinson",60411
"1088",2020,9,4,"covid",58354
"1089",2020,9,4,"biden",33399
"1090",2020,9,4,"edward cullen",20632
"1091",2020,9,5,"trump",75281
"1092",2020,9,5,"biden",22303
"1093",2020,9,5,"covid",22208
"1094",2020,9,5,"donald trump",17065
"1095",2020,9,5,"fauci",11626
"1096",2020,9,6,"trump",52311
"1097",2020,9,6,"covid",17237
"1098",2020,9,6,"kamala harris",12662
"1099",2020,9,6,"modi",11292
"1100",2020,9,6,"donald trump",9713
"1101",2020,9,7,"trump",71823
"1102",2020,9,7,"covid",18943
"1103",2020,9,7,"kellyanne conway",16861
"1104",2020,9,7,"biden",15241
"1105",2020,9,7,"betsy devos",14568
"1106",2020,9,8,"trump",68692
"1107",2020,9,8,"covid",36732
"1108",2020,9,8,"biden",29118
"1109",2020,9,8,"cuomo",16038
"1110",2020,9,8,"nancy pelosi",15015
"1111",2020,9,9,"trump",504381
"1112",2020,9,9,"bob woodward",115592
"1113",2020,9,9,"woodward",102892
"1114",2020,9,9,"donald trump",55215
"1115",2020,9,9,"covid",33811
"1116",2020,9,10,"trump",634341
"1117",2020,9,10,"woodward",117709
"1118",2020,9,10,"bob woodward",84756
"1119",2020,9,10,"donald trump",82760
"1120",2020,9,10,"biden",82700
"1121",2020,9,11,"trump",290307
"1122",2020,9,11,"donald trump",44553
"1123",2020,9,11,"biden",35010
"1124",2020,9,11,"fauci",25172
"1125",2020,9,11,"covid",25065
"1126",2020,9,12,"trump",148023
"1127",2020,9,12,"covid",40646
"1128",2020,9,12,"fauci",22238
"1129",2020,9,12,"donald trump",22074
"1130",2020,9,12,"michael caputo",21561
"1131",2020,9,13,"trump",189939
"1132",2020,9,13,"biden",38563
"1133",2020,9,13,"joe biden",29731
"1134",2020,9,13,"covid",27733
"1135",2020,9,13,"donald trump",14548
"1136",2020,9,14,"trump",174310
"1137",2020,9,14,"god",54442
"1138",2020,9,14,"tom wolf",40484
"1139",2020,9,14,"joe biden",38395
"1140",2020,9,14,"covid",34393
"1141",2020,9,15,"trump",158517
"1142",2020,9,15,"paul rudd",56493
"1143",2020,9,15,"donald trump",38143
"1144",2020,9,15,"tom wolf",29020
"1145",2020,9,15,"god",25758
"1146",2020,9,16,"trump",278709
"1147",2020,9,16,"li-meng yan",69045
"1148",2020,9,16,"donald trump",56671
"1149",2020,9,16,"covid",47921
"1150",2020,9,16,"biden",34836
"1151",2020,9,17,"trump",237936
"1152",2020,9,17,"bill barr",41642
"1153",2020,9,17,"biden",39461
"1154",2020,9,17,"donald trump",38466
"1155",2020,9,17,"covid",34575
"1156",2020,9,18,"trump",229302
"1157",2020,9,18,"biden",109959
"1158",2020,9,18,"joe biden",71909
"1159",2020,9,18,"olivia troye",42145
"1160",2020,9,18,"donald trump",34308
"1161",2020,9,19,"trump",108636
"1162",2020,9,19,"tik tok",40470
"1163",2020,9,19,"biden",19893
"1164",2020,9,19,"covid",18115
"1165",2020,9,19,"joe biden",13004
"1166",2020,9,20,"trump",125930
"1167",2020,9,20,"mitch mcconnell",42670
"1168",2020,9,20,"tik tok",41721
"1169",2020,9,20,"adeline fagan",25358
"1170",2020,9,20,"biden",22838
"1171",2020,9,21,"trump",129792
"1172",2020,9,21,"joe biden",40037
"1173",2020,9,21,"biden",28084
"1174",2020,9,21,"covid",24975
"1175",2020,9,21,"donald trump",23284
"1176",2020,9,22,"trump",240433
"1177",2020,9,22,"boris johnson",42677
"1178",2020,9,22,"covid",29883
"1179",2020,9,22,"biden",27246
"1180",2020,9,22,"donald trump",24206
"1181",2020,9,23,"trump",111860
"1182",2020,9,23,"fauci",29736
"1183",2020,9,23,"rand paul",18899
"1184",2020,9,23,"covid",18428
"1185",2020,9,23,"biden",17619
"1186",2020,9,24,"covid",150484
"1187",2020,9,24,"trump",68321
"1188",2020,9,24,"biden",19634
"1189",2020,9,24,"fauci",19438
"1190",2020,9,24,"nancy pelosi",14052
"1191",2020,9,25,"trump",79263
"1192",2020,9,25,"covid",66008
"1193",2020,9,25,"desantis",21308
"1194",2020,9,25,"biden",19366
"1195",2020,9,25,"ron desantis",14891
"1196",2020,9,26,"trump",127569
"1197",2020,9,26,"fauci",47575
"1198",2020,9,26,"dennis quaid",25490
"1199",2020,9,26,"covid",23811
"1200",2020,9,26,"desantis",20002
"1201",2020,9,27,"trump",127728
"1202",2020,9,27,"fauci",23567
"1203",2020,9,27,"amy coney barrett",21932
"1204",2020,9,27,"covid",21328
"1205",2020,9,27,"biden",20206
"1206",2020,9,28,"trump",96811
"1207",2020,9,28,"biden",46564
"1208",2020,9,28,"redfield",21008
"1209",2020,9,28,"covid",20909
"1210",2020,9,28,"fauci",16090
"1211",2020,9,29,"trump",118504
"1212",2020,9,29,"biden",64278
"1213",2020,9,29,"chris wallace",30284
"1214",2020,9,29,"god",24047
"1215",2020,9,29,"covid",18159
"1216",2020,9,30,"trump",327191
"1217",2020,9,30,"biden",206976
"1218",2020,9,30,"joe biden",87291
"1219",2020,9,30,"covid",57310
"1220",2020,9,30,"herman cain",41388
"1221",2020,10,1,"trump",85685
"1222",2020,10,1,"biden",48298
"1223",2020,10,1,"covid",18059
"1224",2020,10,1,"cuomo",17344
"1225",2020,10,1,"donald trump",15313
"1226",2020,10,2,"trump",1067009
"1227",2020,10,2,"hope hicks",241378
"1228",2020,10,2,"donald trump",214714
"1229",2020,10,2,"biden",170109
"1230",2020,10,2,"covid",106173
"1231",2020,10,3,"trump",918125
"1232",2020,10,3,"donald trump",125127
"1233",2020,10,3,"biden",118232
"1234",2020,10,3,"covid",113370
"1235",2020,10,3,"joe biden",74281
"1236",2020,10,4,"trump",677579
"1237",2020,10,4,"biden",121398
"1238",2020,10,4,"donald trump",110000
"1239",2020,10,4,"covid",102781
"1240",2020,10,4,"joe biden",64677
"1241",2020,10,5,"trump",796317
"1242",2020,10,5,"covid",229011
"1243",2020,10,5,"biden",100891
"1244",2020,10,5,"donald trump",81428
"1245",2020,10,5,"joe biden",69565
"1246",2020,10,6,"trump",695796
"1247",2020,10,6,"covid",170578
"1248",2020,10,6,"donald trump",99883
"1249",2020,10,6,"biden",76180
"1250",2020,10,6,"joe biden",66531
"1251",2020,10,7,"trump",477001
"1252",2020,10,7,"stephen miller",90635
"1253",2020,10,7,"covid",80071
"1254",2020,10,7,"biden",70422
"1255",2020,10,7,"donald trump",60800
"1256",2020,10,8,"trump",378802
"1257",2020,10,8,"mike pence",208070
"1258",2020,10,8,"donald trump",104913
"1259",2020,10,8,"biden",77425
"1260",2020,10,8,"covid",58775
"1261",2020,10,9,"trump",456629
"1262",2020,10,9,"donald trump",76819
"1263",2020,10,9,"lindsey graham",69327
"1264",2020,10,9,"covid",63677
"1265",2020,10,9,"whitmer",47430
"1266",2020,10,10,"trump",357104
"1267",2020,10,10,"lindsey graham",147688
"1268",2020,10,10,"donald trump",62087
"1269",2020,10,10,"biden",39874
"1270",2020,10,10,"covid",38530
"1271",2020,10,11,"trump",311875
"1272",2020,10,11,"fauci",95605
"1273",2020,10,11,"biden",49203
"1274",2020,10,11,"covid",41254
"1275",2020,10,11,"donald trump",34266
"1276",2020,10,12,"trump",211892
"1277",2020,10,12,"fauci",56749
"1278",2020,10,12,"mike lee",45109
"1279",2020,10,12,"covid",33448
"1280",2020,10,12,"biden",33363
"1281",2020,10,13,"trump",210262
"1282",2020,10,13,"mcconnell",60768
"1283",2020,10,13,"cristiano ronaldo",57076
"1284",2020,10,13,"donald trump",47830
"1285",2020,10,13,"mitch mcconnell",35821
"1286",2020,10,14,"trump",148581
"1287",2020,10,14,"biden",44227
"1288",2020,10,14,"covid",41927
"1289",2020,10,14,"mcconnell",24285
"1290",2020,10,14,"donald trump",22615
"1291",2020,10,15,"trump",219235
"1292",2020,10,15,"covid",46223
"1293",2020,10,15,"biden",42488
"1294",2020,10,15,"su",27514
"1295",2020,10,15,"kamala harris",20793
"1296",2020,10,16,"trump",204486
"1297",2020,10,16,"biden",80996
"1298",2020,10,16,"donald trump",38733
"1299",2020,10,16,"covid",33020
"1300",2020,10,16,"joe biden",29969
"1301",2020,10,17,"trump",125948
"1302",2020,10,17,"covid",45612
"1303",2020,10,17,"biden",32340
"1304",2020,10,17,"hunter biden",25679
"1305",2020,10,17,"joe",23686
"1306",2020,10,18,"trump",125478
"1307",2020,10,18,"donald trump",43847
"1308",2020,10,18,"covid",38851
"1309",2020,10,18,"scott atlas",37828
"1310",2020,10,18,"joe biden",22002
"1311",2020,10,19,"trump",232846
"1312",2020,10,19,"donald trump",169666
"1313",2020,10,19,"fauci",108474
"1314",2020,10,19,"joe biden",47727
"1315",2020,10,19,"scott atlas",37817
"1316",2020,10,20,"trump",174042
"1317",2020,10,20,"fauci",47912
"1318",2020,10,20,"covid",46507
"1319",2020,10,20,"donald trump",38819
"1320",2020,10,20,"god",36653
"1321",2020,10,21,"trump",116750
"1322",2020,10,21,"covid",35932
"1323",2020,10,21,"biden",27112
"1324",2020,10,21,"obama",24621
"1325",2020,10,21,"joe biden",22163
"1326",2020,10,22,"trump",118818
"1327",2020,10,22,"obama",33911
"1328",2020,10,22,"covid",28247
"1329",2020,10,22,"biden",23960
"1330",2020,10,22,"karam",22112
"1331",2020,10,23,"trump",296747
"1332",2020,10,23,"biden",135673
"1333",2020,10,23,"joe biden",79281
"1334",2020,10,23,"covid",41347
"1335",2020,10,23,"donald trump",23461
"1336",2020,10,24,"trump",171108
"1337",2020,10,24,"biden",59113
"1338",2020,10,24,"fauci",44101
"1339",2020,10,24,"joe biden",43660
"1340",2020,10,24,"covid",32129
"1341",2020,10,25,"trump",187585
"1342",2020,10,25,"mark meadows",81126
"1343",2020,10,25,"mike pence",60575
"1344",2020,10,25,"biden",43461
"1345",2020,10,25,"donald trump",42710
"1346",2020,10,26,"trump",195018
"1347",2020,10,26,"biden",53623
"1348",2020,10,26,"covid",34176
"1349",2020,10,26,"joe biden",30342
"1350",2020,10,26,"mark meadows",27359
"1351",2020,10,27,"trump",141450
"1352",2020,10,27,"biden",43865
"1353",2020,10,27,"obama",33243
"1354",2020,10,27,"covid",32550
"1355",2020,10,27,"joe biden",30592
"1356",2020,10,28,"trump",152560
"1357",2020,10,28,"biden",46919
"1358",2020,10,28,"covid",38893
"1359",2020,10,28,"justin turner",34219
"1360",2020,10,28,"joe biden",27628
"1361",2020,10,29,"trump",143729
"1362",2020,10,29,"biden",42392
"1363",2020,10,29,"fauci",33027
"1364",2020,10,29,"covid",31147
"1365",2020,10,29,"donald trump",29868
"1366",2020,10,30,"trump",129381
"1367",2020,10,30,"biden",63954
"1368",2020,10,30,"joe biden",32650
"1369",2020,10,30,"covid",28234
"1370",2020,10,30,"donald trump",23966
"1371",2020,11,1,"trump",140138
"1372",2020,11,1,"biden",83068
"1373",2020,11,1,"covid",66212
"1374",2020,11,1,"fauci",60560
"1375",2020,11,1,"joe biden",36900
"1376",2020,11,2,"trump",150551
"1377",2020,11,2,"biden",84970
"1378",2020,11,2,"fauci",81954
"1379",2020,11,2,"covid",67458
"1380",2020,11,2,"donald trump",61285
"1381",2020,11,3,"trump",156028
"1382",2020,11,3,"biden",47013
"1383",2020,11,3,"covid",35684
"1384",2020,11,3,"joe biden",31960
"1385",2020,11,3,"fauci",29039
"1386",2020,11,4,"trump",128874
"1387",2020,11,4,"biden",59473
"1388",2020,11,4,"covid",28957
"1389",2020,11,4,"david andahl",13427
"1390",2020,11,4,"donald trump",12821
"1391",2020,11,5,"trump",187426
"1392",2020,11,5,"covid",73921
"1393",2020,11,5,"biden",69672
"1394",2020,11,5,"donald trump",52965
"1395",2020,11,5,"joe biden",18352
"1396",2020,11,6,"trump",128769
"1397",2020,11,6,"biden",57613
"1398",2020,11,6,"covid",47658
"1399",2020,11,6,"yoongi",16080
"1400",2020,11,6,"donald trump",15171
"1401",2020,11,7,"trump",232409
"1402",2020,11,7,"biden",138508
"1403",2020,11,7,"mark meadows",101500
"1404",2020,11,7,"joe biden",55445
"1405",2020,11,7,"covid",48409
"1406",2020,11,8,"biden",140031
"1407",2020,11,8,"trump",134322
"1408",2020,11,8,"joe biden",50094
"1409",2020,11,8,"covid",34948
"1410",2020,11,8,"god",14662
"1411",2020,11,9,"biden",185643
"1412",2020,11,9,"trump",122710
"1413",2020,11,9,"joe biden",71407
"1414",2020,11,9,"ben carson",45797
"1415",2020,11,9,"joebiden",37968
"1416",2020,11,10,"biden",96221
"1417",2020,11,10,"trump",88951
"1418",2020,11,10,"joebiden",60502
"1419",2020,11,10,"joe biden",34644
"1420",2020,11,10,"covid",21271
"1421",2020,11,11,"trump",62577
"1422",2020,11,11,"biden",55205
"1423",2020,11,11,"joebiden",22963
"1424",2020,11,11,"covid",20922
"1425",2020,11,11,"joe biden",15359
"1426",2020,11,12,"trump",91721
"1427",2020,11,12,"biden",86268
"1428",2020,11,12,"joe biden",27125
"1429",2020,11,12,"covid",26956
"1430",2020,11,12,"donald trump",22229
"1431",2020,11,13,"trump",130271
"1432",2020,11,13,"biden",58882
"1433",2020,11,13,"joe biden",49020
"1434",2020,11,13,"covid",30501
"1435",2020,11,13,"lewis",19573
"1436",2020,11,14,"trump",97693
"1437",2020,11,14,"biden",70127
"1438",2020,11,14,"covid",26215
"1439",2020,11,14,"kelly loeffler",20622
"1440",2020,11,14,"cuomo",19181
"1441",2020,11,15,"trump",115385
"1442",2020,11,15,"biden",44064
"1443",2020,11,15,"fauci",29861
"1444",2020,11,15,"covid",29048
"1445",2020,11,15,"mark",23715
"1446",2020,11,16,"trump",108159
"1447",2020,11,16,"biden",58891
"1448",2020,11,16,"covid",47429
"1449",2020,11,16,"scott atlas",29957
"1450",2020,11,16,"trudeau",23151
"1451",2020,11,17,"trump",66901
"1452",2020,11,17,"covid",50298
"1453",2020,11,17,"biden",47733
"1454",2020,11,17,"joe biden",33766
"1455",2020,11,17,"dolly parton",26451
"1456",2020,11,18,"trump",74317
"1457",2020,11,18,"biden",33825
"1458",2020,11,18,"covid",27211
"1459",2020,11,18,"dolly parton",17395
"1460",2020,11,18,"god",16090
"1461",2020,11,19,"trump",74101
"1462",2020,11,19,"biden",47909
"1463",2020,11,19,"covid",27615
"1464",2020,11,19,"scott",20549
"1465",2020,11,19,"cuomo",16143
"1466",2020,11,20,"trump",85702
"1467",2020,11,20,"biden",50574
"1468",2020,11,20,"susan",39506
"1469",2020,11,20,"covid",35080
"1470",2020,11,20,"maddow",26423
"1471",2020,11,21,"trump",124560
"1472",2020,11,21,"biden",66129
"1473",2020,11,21,"covid",60462
"1474",2020,11,21,"donald trump jr",40850
"1475",2020,11,21,"jamal",31157
"1476",2020,11,22,"trump",82272
"1477",2020,11,22,"kelly loeffler",55103
"1478",2020,11,22,"biden",48453
"1479",2020,11,22,"covid",30796
"1480",2020,11,22,"larry hogan",22413
"1481",2020,11,23,"trump",52010
"1482",2020,11,23,"biden",31905
"1483",2020,11,23,"covid",23656
"1484",2020,11,23,"mitch mcconnell",19155
"1485",2020,11,23,"joe biden",17932
"1486",2020,11,24,"trump",43278
"1487",2020,11,24,"biden",33027
"1488",2020,11,24,"joe biden",28215
"1489",2020,11,24,"covid",25582
"1490",2020,11,24,"donald trump",17370
"1491",2020,11,25,"covid",51595
"1492",2020,11,25,"trump",49354
"1493",2020,11,25,"biden",32148
"1494",2020,11,25,"david perdue",14076
"1495",2020,11,25,"joe biden",12729
"1496",2020,11,26,"trump",33275
"1497",2020,11,26,"cuomo",32968
"1498",2020,11,26,"covid",29592
"1499",2020,11,26,"god",20050
"1500",2020,11,26,"amy covid barrett",15871
"1501",2020,11,27,"trump",42005
"1502",2020,11,27,"pope",24977
"1503",2020,11,27,"covid",23164
"1504",2020,11,27,"cuomo",15313
"1505",2020,11,27,"jeff bezos",15142
"1506",2020,11,28,"trump",33356
"1507",2020,11,28,"covid",20101
"1508",2020,11,28,"biden",18509
"1509",2020,11,28,"jeff bezos",16240
