"","Year","Month","Day","Text","Count"
"766",2020,8,4,"trump",119452
"767",2020,8,4,"donald trump",29961
"768",2020,8,4,"fauci",28138
"769",2020,8,4,"covid",14843
"770",2020,8,4,"bobby kennedy",11034
"771",2020,8,5,"trump",91052
"772",2020,8,5,"donald trump",28825
"773",2020,8,5,"fauci",18942
"774",2020,8,5,"covid",18899
"775",2020,8,5,"acosta",15217
"776",2020,8,6,"trump",109959
"777",2020,8,6,"fauci",25862
"778",2020,8,6,"ted mosby",22849
"779",2020,8,6,"biden",17764
"780",2020,8,6,"donald trump",16026
"781",2020,8,7,"trump",71231
"782",2020,8,7,"shay",36680
"783",2020,8,7,"pelosi",27029
"784",2020,8,7,"covid",24304
"785",2020,8,7,"schumer",20861
"786",2020,8,8,"trump",142095
"787",2020,8,8,"covid",20194
"788",2020,8,8,"pelosi",16572
"789",2020,8,8,"fauci",15515
"790",2020,8,8,"bill gates",13176
"791",2020,8,9,"trump",112268
"792",2020,8,9,"mahesh babu",27019
"793",2020,8,9,"donald trump",25769
"794",2020,8,9,"ss rajamouli",25284
"795",2020,8,9,"fauci",17035
"796",2020,8,10,"trump",120581
"797",2020,8,10,"obama",24879
"798",2020,8,10,"donald trump",22615
"799",2020,8,10,"covid",18673
"800",2020,8,10,"hillary",15544
"801",2020,8,11,"trump",136325
"802",2020,8,11,"putin",45117
"803",2020,8,11,"fauci",38045
"804",2020,8,11,"biden",27581
"805",2020,8,11,"god",23151
"806",2020,8,12,"trump",96884
"807",2020,8,12,"kamala harris",35536
"808",2020,8,12,"donald trump",20721
"809",2020,8,12,"wanyoike",20060
"810",2020,8,12,"god",19412
"811",2020,8,13,"trump",150408
"812",2020,8,13,"biden",34883
"813",2020,8,13,"kamala harris",20319
"814",2020,8,13,"covid",17777
"815",2020,8,13,"stephen smith",14347
"816",2020,8,14,"trump",117658
"817",2020,8,14,"donald trump",33759
"818",2020,8,14,"biden",32357
"819",2020,8,14,"mike pence",24882
"820",2020,8,14,"dolly parton",20439
"821",2020,8,15,"trump",102020
"822",2020,8,15,"donald trump",15086
"823",2020,8,15,"covid",14587
"824",2020,8,15,"obama",14338
"825",2020,8,15,"god",11835
"826",2020,8,16,"trump",92558
"827",2020,8,16,"righ",32698
"828",2020,8,16,"covid",17042
"829",2020,8,16,"donald trump",15277
"830",2020,8,16,"god",10405
"831",2020,8,17,"trump",93674
"832",2020,8,17,"covid",19786
"833",2020,8,17,"saurav",16692
"834",2020,8,17,"cardi",15078
"835",2020,8,17,"biden",13829
"836",2020,8,18,"trump",124121
"837",2020,8,18,"cuomo",82244
"838",2020,8,18,"andrew cuomo",61132
"839",2020,8,18,"donald trump",42635
"840",2020,8,18,"kristin urquiza",28600
"841",2020,8,19,"trump",68633
"842",2020,8,19,"biden",43493
"843",2020,8,19,"cuomo",33131
"844",2020,8,19,"bill clinton",17901
"845",2020,8,19,"covid",14928
"846",2020,8,20,"trump",63026
"847",2020,8,20,"donald trump",27431
"848",2020,8,20,"covid",15646
"849",2020,8,20,"biden",15435
"850",2020,8,20,"saurav",11910
"851",2020,8,21,"trump",55482
"852",2020,8,21,"joe biden",49852
"853",2020,8,21,"biden",48748
"854",2020,8,21,"modi",35683
"855",2020,8,21,"saurav",28586
"856",2020,8,22,"trump",53002
"857",2020,8,22,"biden",36320
"858",2020,8,22,"joe biden",33259
"859",2020,8,22,"covid",20743
"860",2020,8,22,"modi",18930
"861",2020,8,23,"trump",110834
"862",2020,8,23,"biden",34672
"863",2020,8,23,"saurav",25508
"864",2020,8,23,"joe biden",17837
"865",2020,8,23,"modi",13887
"866",2020,8,24,"trump",113195
"867",2020,8,24,"biden",27873
"868",2020,8,24,"joe biden",22750
"869",2020,8,24,"covid",17099
"870",2020,8,24,"donald trump",9767
"871",2020,8,25,"trump",102234
"872",2020,8,25,"donald trump",29359
"873",2020,8,25,"joe biden",29309
"874",2020,8,25,"saurav",27121
"875",2020,8,25,"covid",19552
"876",2020,8,26,"trump",107370
"877",2020,8,26,"fauci",30521
"878",2020,8,26,"donald trump",29605
"879",2020,8,26,"covid",23771
"880",2020,8,26,"larry kudlow",15931
"881",2020,8,27,"trump",155098
"882",2020,8,27,"donald trump",51914
"883",2020,8,27,"fauci",29711
"884",2020,8,27,"pence",29682
"885",2020,8,27,"mike pence",22332
"886",2020,8,28,"trump",194370
"887",2020,8,28,"donald trump",51147
"888",2020,8,28,"biden",30926
"889",2020,8,28,"god",30811
"890",2020,8,28,"acosta",25323
"891",2020,8,29,"trump",101676
"892",2020,8,29,"covid",32798
"893",2020,8,29,"chadwick boseman",26687
"894",2020,8,29,"biden",22935
"895",2020,8,29,"god",11291
"896",2020,8,30,"trump",117485
"897",2020,8,30,"covid",34738
"898",2020,8,30,"chadwick boseman",27990
"899",2020,8,30,"biden",20347
"900",2020,8,30,"modi",11673
"901",2020,8,31,"trump",100218
"902",2020,8,31,"god",53449
"903",2020,8,31,"biden",41488
"904",2020,8,31,"joe biden",24944
"905",2020,8,31,"covid",24501
"906",2020,9,1,"trump",73280
"907",2020,9,1,"schmidt",27335
"908",2020,9,1,"covid",25276
"909",2020,9,1,"biden",23850
"910",2020,9,1,"god",21462
"911",2020,9,2,"nancy pelosi",100107
"912",2020,9,2,"trump",99384
"913",2020,9,2,"pelosi",58984
"914",2020,9,2,"biden",39636
"915",2020,9,2,"covid",23785
"916",2020,9,3,"trump",101566
"917",2020,9,3,"nancy pelosi",58190
"918",2020,9,3,"pelosi",49293
"919",2020,9,3,"biden",35655
"920",2020,9,3,"covid",32731
"921",2020,9,4,"trump",103283
"922",2020,9,4,"robert pattinson",60411
"923",2020,9,4,"covid",58354
"924",2020,9,4,"biden",33399
"925",2020,9,4,"edward cullen",20632
"926",2020,9,5,"trump",75281
"927",2020,9,5,"biden",22303
"928",2020,9,5,"covid",22208
"929",2020,9,5,"donald trump",17065
"930",2020,9,5,"fauci",11626
"931",2020,9,6,"trump",52311
"932",2020,9,6,"covid",17237
"933",2020,9,6,"kamala harris",12662
"934",2020,9,6,"modi",11292
"935",2020,9,6,"donald trump",9713
"936",2020,9,7,"trump",71823
"937",2020,9,7,"covid",18943
"938",2020,9,7,"kellyanne conway",16861
"939",2020,9,7,"biden",15241
"940",2020,9,7,"betsy devos",14568
"941",2020,9,8,"trump",68692
"942",2020,9,8,"covid",36732
"943",2020,9,8,"biden",29118
"944",2020,9,8,"cuomo",16038
"945",2020,9,8,"nancy pelosi",15015
"946",2020,9,9,"trump",504381
"947",2020,9,9,"bob woodward",115592
"948",2020,9,9,"woodward",102892
"949",2020,9,9,"donald trump",55215
"950",2020,9,9,"covid",33811
"951",2020,9,10,"trump",634341
"952",2020,9,10,"woodward",117709
"953",2020,9,10,"bob woodward",84756
"954",2020,9,10,"donald trump",82760
"955",2020,9,10,"biden",82700
"956",2020,9,11,"trump",290307
"957",2020,9,11,"donald trump",44553
"958",2020,9,11,"biden",35010
"959",2020,9,11,"fauci",25172
"960",2020,9,11,"covid",25065
"961",2020,9,12,"trump",148023
"962",2020,9,12,"covid",40646
"963",2020,9,12,"fauci",22238
"964",2020,9,12,"donald trump",22074
"965",2020,9,12,"michael caputo",21561
"966",2020,9,13,"trump",189939
"967",2020,9,13,"biden",38563
"968",2020,9,13,"joe biden",29731
"969",2020,9,13,"covid",27733
"970",2020,9,13,"donald trump",14548
"971",2020,9,14,"trump",174310
"972",2020,9,14,"god",54442
"973",2020,9,14,"tom wolf",40484
"974",2020,9,14,"joe biden",38395
"975",2020,9,14,"covid",34393
"976",2020,9,15,"trump",158517
"977",2020,9,15,"paul rudd",56493
"978",2020,9,15,"donald trump",38143
"979",2020,9,15,"tom wolf",29020
"980",2020,9,15,"god",25758
"981",2020,9,16,"trump",278709
"982",2020,9,16,"li-meng yan",69045
"983",2020,9,16,"donald trump",56671
"984",2020,9,16,"covid",47921
"985",2020,9,16,"biden",34836
"986",2020,9,17,"trump",237936
"987",2020,9,17,"bill barr",41642
"988",2020,9,17,"biden",39461
"989",2020,9,17,"donald trump",38466
"990",2020,9,17,"covid",34575
"991",2020,9,18,"trump",229302
"992",2020,9,18,"biden",109959
"993",2020,9,18,"joe biden",71909
"994",2020,9,18,"olivia troye",42145
"995",2020,9,18,"donald trump",34308
"996",2020,9,19,"trump",108636
"997",2020,9,19,"tik tok",40470
"998",2020,9,19,"biden",19893
"999",2020,9,19,"covid",18115
"1000",2020,9,19,"joe biden",13004
"1001",2020,9,20,"trump",125930
"1002",2020,9,20,"mitch mcconnell",42670
"1003",2020,9,20,"tik tok",41721
"1004",2020,9,20,"adeline fagan",25358
"1005",2020,9,20,"biden",22838
"1006",2020,9,21,"trump",129792
"1007",2020,9,21,"joe biden",40037
"1008",2020,9,21,"biden",28084
"1009",2020,9,21,"covid",24975
"1010",2020,9,21,"donald trump",23284
"1011",2020,9,22,"trump",240433
"1012",2020,9,22,"boris johnson",42677
"1013",2020,9,22,"covid",29883
"1014",2020,9,22,"biden",27246
"1015",2020,9,22,"donald trump",24206
"1016",2020,9,23,"trump",111860
"1017",2020,9,23,"fauci",29736
"1018",2020,9,23,"rand paul",18899
"1019",2020,9,23,"covid",18428
"1020",2020,9,23,"biden",17619
"1021",2020,9,24,"covid",150484
"1022",2020,9,24,"trump",68321
"1023",2020,9,24,"biden",19634
"1024",2020,9,24,"fauci",19438
"1025",2020,9,24,"nancy pelosi",14052
"1026",2020,9,25,"trump",79263
"1027",2020,9,25,"covid",66008
"1028",2020,9,25,"desantis",21308
"1029",2020,9,25,"biden",19366
"1030",2020,9,25,"ron desantis",14891
"1031",2020,9,26,"trump",127569
"1032",2020,9,26,"fauci",47575
"1033",2020,9,26,"dennis quaid",25490
"1034",2020,9,26,"covid",23811
"1035",2020,9,26,"desantis",20002
"1036",2020,9,27,"trump",127728
"1037",2020,9,27,"fauci",23567
"1038",2020,9,27,"amy coney barrett",21932
"1039",2020,9,27,"covid",21328
"1040",2020,9,27,"biden",20206
"1041",2020,9,28,"trump",96811
"1042",2020,9,28,"biden",46564
"1043",2020,9,28,"redfield",21008
"1044",2020,9,28,"covid",20909
"1045",2020,9,28,"fauci",16090
"1046",2020,9,29,"trump",118504
"1047",2020,9,29,"biden",64278
"1048",2020,9,29,"chris wallace",30284
"1049",2020,9,29,"god",24047
"1050",2020,9,29,"covid",18159
"1051",2020,9,30,"trump",327191
"1052",2020,9,30,"biden",206976
"1053",2020,9,30,"joe biden",87291
"1054",2020,9,30,"covid",57310
"1055",2020,9,30,"herman cain",41388
"1056",2020,10,1,"trump",85685
"1057",2020,10,1,"biden",48298
"1058",2020,10,1,"covid",18059
"1059",2020,10,1,"cuomo",17344
"1060",2020,10,1,"donald trump",15313
"1061",2020,10,2,"trump",1067009
"1062",2020,10,2,"hope hicks",241378
"1063",2020,10,2,"donald trump",214714
"1064",2020,10,2,"biden",170109
"1065",2020,10,2,"covid",106173
"1066",2020,10,3,"trump",918125
"1067",2020,10,3,"donald trump",125127
"1068",2020,10,3,"biden",118232
"1069",2020,10,3,"covid",113370
"1070",2020,10,3,"joe biden",74281
"1071",2020,10,4,"trump",677579
"1072",2020,10,4,"biden",121398
"1073",2020,10,4,"donald trump",110000
"1074",2020,10,4,"covid",102781
"1075",2020,10,4,"joe biden",64677
"1076",2020,10,5,"trump",796317
"1077",2020,10,5,"covid",229011
"1078",2020,10,5,"biden",100891
"1079",2020,10,5,"donald trump",81428
"1080",2020,10,5,"joe biden",69565
"1081",2020,10,6,"trump",695796
"1082",2020,10,6,"covid",170578
"1083",2020,10,6,"donald trump",99883
"1084",2020,10,6,"biden",76180
"1085",2020,10,6,"joe biden",66531
"1086",2020,10,7,"trump",477001
"1087",2020,10,7,"stephen miller",90635
"1088",2020,10,7,"covid",80071
"1089",2020,10,7,"biden",70422
"1090",2020,10,7,"donald trump",60800
"1091",2020,10,8,"trump",378802
"1092",2020,10,8,"mike pence",208070
"1093",2020,10,8,"donald trump",104913
"1094",2020,10,8,"biden",77425
"1095",2020,10,8,"covid",58775
"1096",2020,10,9,"trump",456629
"1097",2020,10,9,"donald trump",76819
"1098",2020,10,9,"lindsey graham",69327
"1099",2020,10,9,"covid",63677
"1100",2020,10,9,"whitmer",47430
"1101",2020,10,10,"trump",357104
"1102",2020,10,10,"lindsey graham",147688
"1103",2020,10,10,"donald trump",62087
"1104",2020,10,10,"biden",39874
"1105",2020,10,10,"covid",38530
"1106",2020,10,11,"trump",311875
"1107",2020,10,11,"fauci",95605
"1108",2020,10,11,"biden",49203
"1109",2020,10,11,"covid",41254
"1110",2020,10,11,"donald trump",34266
"1111",2020,10,12,"trump",211892
"1112",2020,10,12,"fauci",56749
"1113",2020,10,12,"mike lee",45109
"1114",2020,10,12,"covid",33448
"1115",2020,10,12,"biden",33363
"1116",2020,10,13,"trump",210262
"1117",2020,10,13,"mcconnell",60768
"1118",2020,10,13,"cristiano ronaldo",57076
"1119",2020,10,13,"donald trump",47830
"1120",2020,10,13,"mitch mcconnell",35821
"1121",2020,10,14,"trump",148581
"1122",2020,10,14,"biden",44227
"1123",2020,10,14,"covid",41927
"1124",2020,10,14,"mcconnell",24285
"1125",2020,10,14,"donald trump",22615
"1126",2020,10,15,"trump",219235
"1127",2020,10,15,"covid",46223
"1128",2020,10,15,"biden",42488
"1129",2020,10,15,"su",27514
"1130",2020,10,15,"kamala harris",20793
"1131",2020,10,16,"trump",204486
"1132",2020,10,16,"biden",80996
"1133",2020,10,16,"donald trump",38733
"1134",2020,10,16,"covid",33020
"1135",2020,10,16,"joe biden",29969
"1136",2020,10,17,"trump",125948
"1137",2020,10,17,"covid",45612
"1138",2020,10,17,"biden",32340
"1139",2020,10,17,"hunter biden",25679
"1140",2020,10,17,"joe",23686
"1141",2020,10,18,"trump",125478
"1142",2020,10,18,"donald trump",43847
"1143",2020,10,18,"covid",38851
"1144",2020,10,18,"scott atlas",37828
"1145",2020,10,18,"joe biden",22002
"1146",2020,10,19,"trump",232846
"1147",2020,10,19,"donald trump",169666
"1148",2020,10,19,"fauci",108474
"1149",2020,10,19,"joe biden",47727
"1150",2020,10,19,"scott atlas",37817
"1151",2020,10,20,"trump",174042
"1152",2020,10,20,"fauci",47912
"1153",2020,10,20,"covid",46507
"1154",2020,10,20,"donald trump",38819
"1155",2020,10,20,"god",36653
"1156",2020,10,21,"trump",116750
"1157",2020,10,21,"covid",35932
"1158",2020,10,21,"biden",27112
"1159",2020,10,21,"obama",24621
"1160",2020,10,21,"joe biden",22163
"1161",2020,10,22,"trump",118818
"1162",2020,10,22,"obama",33911
"1163",2020,10,22,"covid",28247
"1164",2020,10,22,"biden",23960
"1165",2020,10,22,"karam",22112
"1166",2020,10,23,"trump",296747
"1167",2020,10,23,"biden",135673
"1168",2020,10,23,"joe biden",79281
"1169",2020,10,23,"covid",41347
"1170",2020,10,23,"donald trump",23461
"1171",2020,10,24,"trump",171108
"1172",2020,10,24,"biden",59113
"1173",2020,10,24,"fauci",44101
"1174",2020,10,24,"joe biden",43660
"1175",2020,10,24,"covid",32129
"1176",2020,10,25,"trump",187585
"1177",2020,10,25,"mark meadows",81126
"1178",2020,10,25,"mike pence",60575
"1179",2020,10,25,"biden",43461
"1180",2020,10,25,"donald trump",42710
"1181",2020,10,26,"trump",195018
"1182",2020,10,26,"biden",53623
"1183",2020,10,26,"covid",34176
"1184",2020,10,26,"joe biden",30342
"1185",2020,10,26,"mark meadows",27359
"1186",2020,10,27,"trump",141450
"1187",2020,10,27,"biden",43865
"1188",2020,10,27,"obama",33243
"1189",2020,10,27,"covid",32550
"1190",2020,10,27,"joe biden",30592
"1191",2020,10,28,"trump",152560
"1192",2020,10,28,"biden",46919
"1193",2020,10,28,"covid",38893
"1194",2020,10,28,"justin turner",34219
"1195",2020,10,28,"joe biden",27628
"1196",2020,10,29,"trump",143729
"1197",2020,10,29,"biden",42392
"1198",2020,10,29,"fauci",33027
"1199",2020,10,29,"covid",31147
"1200",2020,10,29,"donald trump",29868
"1201",2020,10,30,"trump",129381
"1202",2020,10,30,"biden",63954
"1203",2020,10,30,"joe biden",32650
"1204",2020,10,30,"covid",28234
"1205",2020,10,30,"donald trump",23966
"1206",2020,11,1,"trump",140138
"1207",2020,11,1,"biden",83068
"1208",2020,11,1,"covid",66212
"1209",2020,11,1,"fauci",60560
"1210",2020,11,1,"joe biden",36900
"1211",2020,11,2,"trump",150551
"1212",2020,11,2,"biden",84970
"1213",2020,11,2,"fauci",81954
"1214",2020,11,2,"covid",67458
"1215",2020,11,2,"donald trump",61285
"1216",2020,11,3,"trump",156028
"1217",2020,11,3,"biden",47013
"1218",2020,11,3,"covid",35684
"1219",2020,11,3,"joe biden",31960
"1220",2020,11,3,"fauci",29039
"1221",2020,11,4,"trump",128874
"1222",2020,11,4,"biden",59473
"1223",2020,11,4,"covid",28957
"1224",2020,11,4,"david andahl",13427
"1225",2020,11,4,"donald trump",12821
"1226",2020,11,5,"trump",187426
"1227",2020,11,5,"covid",73921
"1228",2020,11,5,"biden",69672
"1229",2020,11,5,"donald trump",52965
"1230",2020,11,5,"joe biden",18352
"1231",2020,11,6,"trump",128769
"1232",2020,11,6,"biden",57613
"1233",2020,11,6,"covid",47658
"1234",2020,11,6,"yoongi",16080
"1235",2020,11,6,"donald trump",15171
"1236",2020,11,7,"trump",232409
"1237",2020,11,7,"biden",138508
"1238",2020,11,7,"mark meadows",101500
"1239",2020,11,7,"joe biden",55445
"1240",2020,11,7,"covid",48409
"1241",2020,11,8,"biden",140031
"1242",2020,11,8,"trump",134322
"1243",2020,11,8,"joe biden",50094
"1244",2020,11,8,"covid",34948
"1245",2020,11,8,"god",14662
"1246",2020,11,9,"biden",185643
"1247",2020,11,9,"trump",122710
"1248",2020,11,9,"joe biden",71407
"1249",2020,11,9,"ben carson",45797
"1250",2020,11,9,"joebiden",37968
"1251",2020,11,10,"biden",96221
"1252",2020,11,10,"trump",88951
"1253",2020,11,10,"joebiden",60502
"1254",2020,11,10,"joe biden",34644
"1255",2020,11,10,"covid",21271
"1256",2020,11,11,"trump",62577
"1257",2020,11,11,"biden",55205
"1258",2020,11,11,"joebiden",22963
"1259",2020,11,11,"covid",20922
"1260",2020,11,11,"joe biden",15359
"1261",2020,11,12,"trump",91721
"1262",2020,11,12,"biden",86268
"1263",2020,11,12,"joe biden",27125
"1264",2020,11,12,"covid",26956
"1265",2020,11,12,"donald trump",22229
"1266",2020,11,13,"trump",130271
"1267",2020,11,13,"biden",58882
"1268",2020,11,13,"joe biden",49020
"1269",2020,11,13,"covid",30501
"1270",2020,11,13,"lewis",19573
"1271",2020,11,14,"trump",97693
"1272",2020,11,14,"biden",70127
"1273",2020,11,14,"covid",26215
"1274",2020,11,14,"kelly loeffler",20622
"1275",2020,11,14,"cuomo",19181
"1276",2020,11,15,"trump",115385
"1277",2020,11,15,"biden",44064
"1278",2020,11,15,"fauci",29861
"1279",2020,11,15,"covid",29048
"1280",2020,11,15,"mark",23715
"1281",2020,11,16,"trump",108159
"1282",2020,11,16,"biden",58891
"1283",2020,11,16,"covid",47429
"1284",2020,11,16,"scott atlas",29957
"1285",2020,11,16,"trudeau",23151
"1286",2020,11,17,"trump",66901
"1287",2020,11,17,"covid",50298
"1288",2020,11,17,"biden",47733
"1289",2020,11,17,"joe biden",33766
"1290",2020,11,17,"dolly parton",26451
"1291",2020,11,18,"trump",74317
"1292",2020,11,18,"biden",33825
"1293",2020,11,18,"covid",27211
"1294",2020,11,18,"dolly parton",17395
"1295",2020,11,18,"god",16090
"1296",2020,11,19,"trump",74101
"1297",2020,11,19,"biden",47909
"1298",2020,11,19,"covid",27615
"1299",2020,11,19,"scott",20549
"1300",2020,11,19,"cuomo",16143
"1301",2020,11,20,"trump",85702
"1302",2020,11,20,"biden",50574
"1303",2020,11,20,"susan",39506
"1304",2020,11,20,"covid",35080
"1305",2020,11,20,"maddow",26423
"1306",2020,11,21,"trump",124560
"1307",2020,11,21,"biden",66129
"1308",2020,11,21,"covid",60462
"1309",2020,11,21,"donald trump jr",40850
"1310",2020,11,21,"jamal",31157
"1311",2020,11,22,"trump",82272
"1312",2020,11,22,"kelly loeffler",55103
"1313",2020,11,22,"biden",48453
"1314",2020,11,22,"covid",30796
"1315",2020,11,22,"larry hogan",22413
"1316",2020,11,23,"trump",52010
"1317",2020,11,23,"biden",31905
"1318",2020,11,23,"covid",23656
"1319",2020,11,23,"mitch mcconnell",19155
"1320",2020,11,23,"joe biden",17932
"1321",2020,11,24,"trump",43278
"1322",2020,11,24,"biden",33027
"1323",2020,11,24,"joe biden",28215
"1324",2020,11,24,"covid",25582
"1325",2020,11,24,"donald trump",17370
"1326",2020,11,25,"covid",51595
"1327",2020,11,25,"trump",49354
"1328",2020,11,25,"biden",32148
"1329",2020,11,25,"david perdue",14076
"1330",2020,11,25,"joe biden",12729
"1331",2020,11,26,"trump",33275
"1332",2020,11,26,"cuomo",32968
"1333",2020,11,26,"covid",29592
"1334",2020,11,26,"god",20050
"1335",2020,11,26,"amy covid barrett",15871
"1336",2020,11,27,"trump",42005
"1337",2020,11,27,"pope",24977
"1338",2020,11,27,"covid",23164
"1339",2020,11,27,"cuomo",15313
"1340",2020,11,27,"jeff bezos",15142
"1341",2020,11,28,"trump",33356
"1342",2020,11,28,"covid",20101
"1343",2020,11,28,"biden",18509
"1344",2020,11,28,"jeff bezos",16240
"1345",2020,11,28,"god",8178
"1346",2020,11,29,"trump",39821
"1347",2020,11,29,"covid",33626
"1348",2020,11,29,"biden",18907
"1349",2020,11,29,"fauci",13040
"1350",2020,11,29,"bane",12283
"1351",2020,11,30,"trump",50205
"1352",2020,11,30,"covid",43018
"1353",2020,11,30,"biden",27420
"1354",2020,11,30,"fauci",20504
"1355",2020,11,30,"spencer",13005
"1356",2020,12,1,"trump",66193
"1357",2020,12,1,"phineas",48109
"1358",2020,12,1,"ferb",48094
"1359",2020,12,1,"scott atlas",34907
"1360",2020,12,1,"covid",32830
"1361",2020,12,2,"trump",30322
"1362",2020,12,2,"covid",10927
"1363",2020,12,2,"mitch mcconnell",9327
"1364",2020,12,2,"biden",8178
"1365",2020,12,2,"steve adler",8161
"1366",2020,12,3,"trump",22645
"1367",2020,12,3,"covid",12720
"1368",2020,12,3,"cuomo",11909
"1369",2020,12,3,"barack obama",11743
"1370",2020,12,3,"biden",11381
"1371",2020,12,4,"trump",49114
"1372",2020,12,4,"biden",46470
"1373",2020,12,4,"fauci",27919
"1374",2020,12,4,"mitch mcconnell",25863
"1375",2020,12,4,"covid",22851
"1376",2020,12,5,"trump",45121
"1377",2020,12,5,"covid",25996
"1378",2020,12,5,"biden",22797
"1379",2020,12,5,"bill nye",20500
"1380",2020,12,5,"nancy pelosi",16711
"1381",2020,12,6,"trump",101754
"1382",2020,12,6,"rudy giuliani",76513
"1383",2020,12,6,"pelosi",40264
"1384",2020,12,6,"rudygiuliani",39468
"1385",2020,12,6,"schumer",37134
"1386",2020,12,7,"rudy giuliani",68043
"1387",2020,12,7,"trump",60815
"1388",2020,12,7,"rudygiuliani",44282
"1389",2020,12,7,"rudy",33403
"1390",2020,12,7,"covid",30125
"1391",2020,12,8,"trump",115279
"1392",2020,12,8,"rebekah jones",42913
"1393",2020,12,8,"ilhan omar",36655
"1394",2020,12,8,"margaret keenan",34585
"1395",2020,12,8,"jenna ellis",32610
"1396",2020,12,9,"trump",89034
"1397",2020,12,9,"mitch mcconnell",27575
"1398",2020,12,9,"biden",26912
"1399",2020,12,9,"nancy pelosi",24182
"1400",2020,12,9,"covid",22740
"1401",2020,12,10,"trump",60310
"1402",2020,12,10,"mcconnell",41003
"1403",2020,12,10,"covid",24500
"1404",2020,12,10,"mitch mcconnell",17443
"1405",2020,12,10,"biden",16966
"1406",2020,12,11,"trump",38293
"1407",2020,12,11,"covid",20635
"1408",2020,12,11,"biden",17991
"1409",2020,12,11,"mcconnell",16699
"1410",2020,12,11,"mitch mcconnell",13822
"1411",2020,12,12,"trump",51257
"1412",2020,12,12,"charley pride",32110
"1413",2020,12,12,"covid",20677
"1414",2020,12,12,"biden",14856
"1415",2020,12,12,"god",9081
"1416",2020,12,13,"trump",40705
"1417",2020,12,13,"covid",24079
"1418",2020,12,13,"charley pride",23027
"1419",2020,12,13,"god",13550
"1420",2020,12,13,"ashanti",13226
"1421",2020,12,14,"trump",47117
"1422",2020,12,14,"covid",23491
"1423",2020,12,14,"biden",20874
"1424",2020,12,14,"bill gates",17433
"1425",2020,12,14,"sandra lindsay",11082
"1426",2020,12,15,"trump",43030
"1427",2020,12,15,"biden",35256
"1428",2020,12,15,"covid",18042
"1429",2020,12,15,"mitch mcconnell",12448
"1430",2020,12,15,"joe biden",12321
"1431",2020,12,16,"tom cruise",55267
"1432",2020,12,16,"trump",44374
"1433",2020,12,16,"covid",22689
"1434",2020,12,16,"david perdue",18142
"1435",2020,12,16,"biden",16156
"1436",2020,12,17,"trump",68684
"1437",2020,12,17,"ian mckellen",29759
"1438",2020,12,17,"covid",22989
"1439",2020,12,17,"david perdue",16910
"1440",2020,12,17,"biden",15326
"1441",2020,12,18,"trump",63747
"1442",2020,12,18,"flint",28500
"1443",2020,12,18,"mike pence",21674
"1444",2020,12,18,"rupert murdoch",21637
"1445",2020,12,18,"covid",19803
"1446",2020,12,19,"trump",51789
"1447",2020,12,19,"mitch mcconnell",27554
"1448",2020,12,19,"covid",26322
"1449",2020,12,19,"boris johnson",26024
"1450",2020,12,19,"biden",20008
"1451",2020,12,20,"marco rubio",61495
"1452",2020,12,20,"trump",58268
"1453",2020,12,20,"covid",26709
"1454",2020,12,20,"boris johnson",18771
"1455",2020,12,20,"biden",17841
"1456",2020,12,21,"trump",48596
"1457",2020,12,21,"covid",28233
"1458",2020,12,21,"marco rubio",25326
"1459",2020,12,21,"biden",21240
"1460",2020,12,21,"joe biden",16703
"1461",2020,12,22,"trump",48839
"1462",2020,12,22,"mitch mcconnell",25774
"1463",2020,12,22,"covid",25507
"1464",2020,12,22,"biden",24596
"1465",2020,12,22,"god",19868
"1466",2020,12,23,"trump",124032
"1467",2020,12,23,"god",38712
"1468",2020,12,23,"susan moore",28582
"1469",2020,12,23,"covid",22626
"1470",2020,12,23,"biden",16125
"1471",2020,12,24,"trump",71257
"1472",2020,12,24,"susan moore",30762
"1473",2020,12,24,"covid",27394
"1474",2020,12,24,"god",23778
"1475",2020,12,24,"kevin mccarthy",17184
"1476",2020,12,25,"trump",34946
"1477",2020,12,25,"covid",17956
"1478",2020,12,25,"god",17641
"1479",2020,12,25,"jesus",15090
"1480",2020,12,25,"fauci",13906
"1481",2020,12,26,"trump",53162
"1482",2020,12,26,"covid",18561
"1483",2020,12,26,"biden",13427
"1484",2020,12,26,"god",8071
"1485",2020,12,26,"fauci",6076
"1486",2020,12,27,"trump",112690
"1487",2020,12,27,"fauci",32742
"1488",2020,12,27,"covid",22793
"1489",2020,12,27,"marco rubio",18877
"1490",2020,12,27,"biden",11428
"1491",2020,12,28,"trump",118948
"1492",2020,12,28,"fauci",49922
"1493",2020,12,28,"zhang zhan",32433
"1494",2020,12,28,"covid",25833
"1495",2020,12,28,"marco rubio",25146
"1496",2020,12,29,"trump",56917
"1497",2020,12,29,"covid",49931
"1498",2020,12,29,"biden",18795
"1499",2020,12,29,"mom",14823
"1500",2020,12,29,"mcconnell",14246
"1501",2020,12,30,"luke letlow",70897
"1502",2020,12,30,"trump",60399
"1503",2020,12,30,"covid",47600
"1504",2020,12,30,"mcconnell",45522
"1505",2020,12,30,"letlow",20329
"1506",2020,12,31,"trump",38819
"1507",2020,12,31,"mitch mcconnell",38772
"1508",2020,12,31,"covid",35214
"1509",2020,12,31,"biden",23315
"1510",2020,12,31,"david perdue",19869
"1511",2021,1,1,"covid",47736
"1512",2021,1,1,"trump",36671
"1513",2021,1,1,"blancas",23053
